quote_author_handle,quote_author_category,quote_posted_at,quote_tweet_id,quote_tweet_url,quote_text,core_handle,core_posted_at,quoted_core_tweet_id,core_tweet_url,core_text,core_media_ids,core_media_types,core_release_asset_urls,core_quote_count
CBP,core,2026-04-01T18:54:49.000Z,2039416209909702979,https://x.com/CBP/status/2039416209909702979,https://x.com/ofoeac/status/2039402443130151081?s=46,OFOEAC,2026-04-01T18:00:07.000Z,2039402443130151081,https://x.com/OFOEAC/status/2039402443130151081,"Happy 56th Birthday to the OFO K9 Training Program!
For over five decades, our dedicated @cbp K9 teams have played a vital role in keeping our nation safe. Today, we celebrate their history, achievements, and unwavering service.
#OFOproudus#56YearsStrong #HappyBirthday https://t.co/xzc8GtcvvZ",7_2039401332264599552,video,https://github.com/vidproject/x/releases/download/media-OFOEAC/7_2039401332264599552.mp4,1
CBP,core,2026-04-03T15:20:14.000Z,2040086981607145628,https://x.com/CBP/status/2040086981607145628,https://x.com/cbpamo/status/2040023228672770225?s=46,CBPAMO,2026-04-03T11:06:54.000Z,2040023228672770225,https://x.com/CBPAMO/status/2040023228672770225,Seize the day! #ProtectingAmerica https://t.co/kNftBJbAfW,13_2040023173488336897,video,https://github.com/vidproject/x/releases/download/media-CBPAMO/13_2040023173488336897.mp4,1
CBP,core,2026-04-07T18:55:51.000Z,2041590798479728955,https://x.com/CBP/status/2041590798479728955,https://x.com/usbpchief/status/2041579933491982620?s=46,USBPChief,2026-04-07T18:12:41.000Z,2041579933491982620,https://x.com/USBPChief/status/2041579933491982620,"Smugglers don’t see people—they see profit. The U.S. Border Patrol is committed to dismantling these criminal networks and protecting communities on both sides of the border.
 The border is closed. Do not risk your life by falling for the false promises of criminal cartel organizations.

@USBPChiefRGV @USBPChiefEPT @CBP @DHSgov",13_2041579662837735424,video,https://github.com/vidproject/x/releases/download/media-USBPChief/13_2041579662837735424.mp4,8
CBP,core,2026-04-08T14:19:04.000Z,2041883529777213756,https://x.com/CBP/status/2041883529777213756,https://x.com/dhsgov/status/2041638335085494459?s=46,DHSgov,2026-04-07T22:04:45.000Z,2041638335085494459,https://x.com/DHSgov/status/2041638335085494459,Salute the Patriots standing guard over our homeland. https://t.co/ecZcZP6vTa,13_2041638262146797568,video,https://github.com/vidproject/x/releases/download/media-DHSgov/13_2041638262146797568.mp4,50
CBP,core,2026-04-08T15:35:02.000Z,2041902647687418198,https://x.com/CBP/status/2041902647687418198,https://x.com/cbpjobs/status/2041878731409543411?s=46,CBPJobs,2026-04-08T14:00:00.000Z,2041878731409543411,https://x.com/CBPJobs/status/2041878731409543411,"Decisive actions and excellent communication save the day as Marine Interdiction Agents rescue a capsized kayaker.

Read the full story: http://go.dhs.gov/iCn

#CBPCareers #AMO https://t.co/FskgpJuJFh",7_2041877582778335232,video,https://github.com/vidproject/x/releases/download/media-CBPJobs/7_2041877582778335232.mp4,1
CBP,core,2026-04-09T19:01:01.000Z,2042316871244947499,https://x.com/CBP/status/2042316871244947499,https://x.com/ofoeac/status/2042237352462958662?s=46,OFOEAC,2026-04-09T13:45:02.000Z,2042237352462958662,https://x.com/OFOEAC/status/2042237352462958662,"STOPPED AT THE PORT
CBP officers seized 14.90 lbs of cocaine after a K9 alert and scan revealed anomalies. A search uncovered 8 bundles concealed in a vehicle’s rocker panels.
#OFOproud🇺🇸 @DFOTucson https://t.co/wfmb3iQHz8",7_2042236132096622592,video,https://github.com/vidproject/x/releases/download/media-OFOEAC/7_2042236132096622592.mp4,2
CBP,core,2026-04-13T20:25:13.000Z,2043787615762047312,https://x.com/CBP/status/2043787615762047312,https://x.com/cbpamo/status/2043744365193945186?s=46,CBPAMO,2026-04-13T17:33:22.000Z,2043744365193945186,https://x.com/CBPAMO/status/2043744365193945186,"🚨San Diego Marine Unit Foils Illegal Entry Attempt at Sea!

On April 11, Marine Interdiction Agents aboard a Coastal Interceptor Vessel intercepted a 24-foot boat off the coast of California. The interdiction resulted in the apprehension of eight Mexican nationals attempting to enter the United States illegally. The vessel and individuals were transported to Ballast Point Naval Base for further processing. Outstanding work by our San Diego Marine unit in protecting our borders! #BorderSecurity #MaritimeInterdiction",3_2043744357828751360 3_2043744357870694400,photo photo,https://github.com/vidproject/x/releases/download/media-CBPAMO/3_2043744357828751360.jpg https://github.com/vidproject/x/releases/download/media-CBPAMO/3_2043744357870694400.jpg,6
CBP,core,2026-04-14T16:02:35.000Z,2044083906186448952,https://x.com/CBP/status/2044083906186448952,https://x.com/usbpchief/status/2044023042746011682?s=46,USBPChief,2026-04-14T12:00:44.000Z,2044023042746011682,https://x.com/USBPChief/status/2044023042746011682,"LOCKED IN 🔒

A box truck driver arrived at the USBP Immigration Checkpoint in Laredo, TX, claiming he was hauling “parts.”
After a K9 alert, agents used bold cutters to break the seal and found seven people hiding behind a mattress. NO PARTS.
The seven illegal aliens will be processed and deported. The driver, a U.S. citizen and previously convicted felon, faces alien smuggling charges.

Don’t trust a smuggler!",3_2044023036244811776,photo,https://github.com/vidproject/x/releases/download/media-USBPChief/3_2044023036244811776.jpg,10
CBP,core,2026-04-16T16:44:17.000Z,2044819176104120637,https://x.com/CBP/status/2044819176104120637,https://x.com/dhsgov/status/2044813072691253714?s=46,DHSgov,2026-04-16T16:20:01.000Z,2044813072691253714,https://x.com/DHSgov/status/2044813072691253714,"We have the most secure border in history — and thanks to our CBP agents, our homeland will be protected for generations to come.

@CBPCommissioner https://t.co/bnyAd7oo6g",13_2044813016286556163,video,https://github.com/vidproject/x/releases/download/media-DHSgov/13_2044813016286556163.mp4,6
CBP,core,2026-04-20T16:54:31.000Z,2046271302743253128,https://x.com/CBP/status/2046271302743253128,"Great work from the @USBPChiefELC team on dismantling human smuggling networks!
https://x.com/usbpchiefelc/status/2045921548499083493?s=46",USBPChiefELC,2026-04-19T17:44:43.000Z,2045921548499083493,https://x.com/USBPChiefELC/status/2045921548499083493,"One suspicious turn before the checkpoint turned into the collapse of an entire smuggling setup.

A trail ended in an El Centro alley where a smuggling attempt unraveled—two illegal aliens in the vehicle and four more hiding inside a stash location.

✅ Six subjects arrested
✅ Vehicle seized
✅ Case presented for 8 USC 1324 prosecution

Smugglers tried to stay one step ahead…the #PremierSector was already there😎

#CBP #DHS #BorderPatrol",3_2045921544749170688 3_2045921544753262592,photo photo,https://github.com/vidproject/x/releases/download/media-USBPChiefELC/3_2045921544749170688.jpg https://github.com/vidproject/x/releases/download/media-USBPChiefELC/3_2045921544753262592.jpg,3
CBP,core,2026-04-22T14:14:09.000Z,2046955720822726991,https://x.com/CBP/status/2046955720822726991,https://x.com/secmullindhs/status/2046954097824125201?s=46,SecMullinDHS,2026-04-22T14:07:42.000Z,2046954097824125201,https://x.com/SecMullinDHS/status/2046954097824125201,"I’m with @AndrewHGiuliani head of @WHTaskForceFIFA.

@DHSgov will be working alongside the task force and @FIFAcom to ensure all U.S.-based matches are safe and secure.

Thanks to @POTUS ’ vision, this will be a HUGE event for our nation! https://t.co/SISbOoaVPR",13_2046953396955987969,video,https://github.com/vidproject/x/releases/download/media-SecMullinDHS/13_2046953396955987969.mp4,0
CBP,core,2026-04-23T14:56:23.000Z,2047328740284170642,https://x.com/CBP/status/2047328740284170642,"If you try to cross the border illegally, you will be detained and deported. Sticking to this straightforward idea has allowed us to have the most secure border in American history.

https://x.com/dhsgov/status/2047322206229721550?s=46",DHSgov,2026-04-23T14:30:26.000Z,2047322206229721550,https://x.com/DHSgov/status/2047322206229721550,"MOST SECURE BORDER IN AMERICAN HISTORY.

Under the leadership of @POTUS Trump and @SecMullinDHS, we have brought the crisis at our southern border to an end.

Promises made, promises kept! https://t.co/F3vJRNdTqV",13_2047322126860820480,video,https://github.com/vidproject/x/releases/download/media-DHSgov/13_2047322126860820480.mp4,0
CBP,core,2026-04-23T16:32:15.000Z,2047352865937592660,https://x.com/CBP/status/2047352865937592660,https://x.com/usbpchief/status/2047344875884982397?s=46,USBPChief,2026-04-23T16:00:30.000Z,2047344875884982397,https://x.com/USBPChief/status/2047344875884982397,"Strategy isn’t one-sided.
The U.S. Border Patrol is outmaneuvering criminal cartel organization’s tactics with help from our law enforcement partners.

There’s no gap to exploit—only consequences.
Cross illegally, and you will be arrested, prosecuted, and deported.

@WhiteHouse @DHSgov @CBP @CBPAMO @USBPChiefTCA",7_2047343608773144576,video,https://github.com/vidproject/x/releases/download/media-USBPChief/7_2047343608773144576.mp4,2
CBP,core,2026-04-23T22:17:02.000Z,2047439632493633996,https://x.com/CBP/status/2047439632493633996,https://x.com/cbpcommissioner/status/2047438975959183480?s=46,CBPCommissioner,2026-04-23T22:14:26.000Z,2047438975959183480,https://x.com/CBPCommissioner/status/2047438975959183480,"Another display of heroes protecting the homeland, but through science.

Meet our @CBPLSSAC (Laboratories and Scientific Services) staff of Miami, a fantastic team of scientists dedicated to keeping America safe.

This is what Congress continues to prevent from being funded… https://t.co/g1lVRPiI0I",3_2047438972876361728 3_2047438972880613376 3_2047438972977094656,photo photo photo,https://github.com/vidproject/x/releases/download/media-CBPCommissioner/3_2047438972876361728.jpg https://github.com/vidproject/x/releases/download/media-CBPCommissioner/3_2047438972880613376.jpg https://github.com/vidproject/x/releases/download/media-CBPCommissioner/3_2047438972977094656.jpg,3
CBP,core,2026-04-24T17:10:25.000Z,2047724855554945277,https://x.com/CBP/status/2047724855554945277,https://x.com/dhsgov/status/2047717984358080736?s=46,DHSgov,2026-04-24T16:43:06.000Z,2047717984358080736,https://x.com/DHSgov/status/2047717984358080736,"HEROES ON THE BORDER.

@CBP officers with the Otay Mesa Commercial Vehicle Enforcement Facility in San Diego seized nearly 1.4 TONS of meth worth almost $5 MILLION.

Thank you to these heroic officers for keeping Americans SAFE. https://t.co/wV7Lm8tN2G",3_2047717978431471616,photo,https://github.com/vidproject/x/releases/download/media-DHSgov/3_2047717978431471616.jpg,6
CBP,core,2026-04-25T20:40:35.000Z,2048140135611457884,https://x.com/CBP/status/2048140135611457884,https://x.com/cbpamo/status/2048139832040563031?s=46,CBPAMO,2026-04-25T20:39:23.000Z,2048139832040563031,https://x.com/CBPAMO/status/2048139832040563031,"🚨60 Illegal Aliens Interdicted off California Coast🚨

In recent days, Air and Marine Operations crews and our partners have interdicted three smuggling vessels off the coast of Southern California, apprehending 60 people. Some of the individuals have criminal histories for offenses including failure to yield, driving under the influence, felony hit-and-run, making false police reports, drug possession, active warrants for resisting arrest, trespassing, burglary, possession of burglary tools, receiving stolen property, drug trafficking, aggravated assault with a weapon, and domestic violence.

On April 17, an AMO aircrew detected a 24-foot vessel south of the maritime boundary line. AMO’s San Diego Marine Unit crews responded and interdicted the boat near San Clemente Island at about 2 p.m. They apprehended 13 people on board, including seven men, five women and one juvenile female. Agents took the individuals and the vessel to Ballast Point Naval Base for processing by U.S. Border Patrol.

The next day, on April 18, an AMO aircrew detected another vessel about 80 nautical miles southwest of Point Loma. AMO’s Long Beach Marine Unit crew, working with the U.S. Coast Guard Cutter Florence Finch, intercepted the boat near San Nicolas Island. They apprehended 29 Mexican nationals. The Coast Guard transported the individuals and the vessel to Newport Harbor to be turned over to the U.S. Border Patrol.

On April 21, the U.S. Coast Guard Cutter Terrel Horne, guided by an AMO aircrew, interdicted a 25-foot cuddy cabin first detected a day earlier off the coast of Ensenada, Mexico. The Coast Guard apprehended 18 Mexican nationals on board and transported them and the vessel for processing by U.S. Border Patrol. #BorderSecurity",3_2048139827145838592,photo,https://github.com/vidproject/x/releases/download/media-CBPAMO/3_2048139827145838592.jpg,9
CBP,core,2026-04-28T20:29:06.000Z,2049224406874931280,https://x.com/CBP/status/2049224406874931280,https://x.com/cbpamo/status/2049223990246338574?s=46,CBPAMO,2026-04-28T20:27:26.000Z,2049223990246338574,https://x.com/CBPAMO/status/2049223990246338574,"🚨Dramatic High Seas Interdiction - On April 22, a P-3 crew located and tracked a Mexican-style go-fast vessel in the Narcotic Source and Transit Zone. Individuals and packages were observed onboard via radar and visual surface contact. Soon after the detection, the vessel went dead in the water and began dumping packages. The aircrew coordinated with a foreign partner, which deployed two soldiers onto the vessel via helicopter. Six persons onboard were detained and approximately 1,000lbs of cocaine recovered. #Teamwork #BorderSecurity",3_2049223893081321472 3_2049223852656357377,photo photo,https://github.com/vidproject/x/releases/download/media-CBPAMO/3_2049223893081321472.jpg https://github.com/vidproject/x/releases/download/media-CBPAMO/3_2049223852656357377.jpg,4
CBP,core,2026-04-29T00:22:56.000Z,2049283256567103833,https://x.com/CBP/status/2049283256567103833,https://x.com/usbpchief/status/2049253872993288581?s=46,USBPChief,2026-04-28T22:26:11.000Z,2049253872993288581,https://x.com/USBPChief/status/2049253872993288581,"Cross illegally? The U.S. Border Patrol will be there—no exceptions.

Since May 2025, the U.S. Border Patrol has not released a single illegal alien into our country, and we are not about to start now!

You will be detected, arrested, prosecuted, and deported.

The Border is Closed!

@DHSgov @CBP @USBPChiefLRT @USBPChiefRGV",13_2049252785821286400,video,https://github.com/vidproject/x/releases/download/media-USBPChief/13_2049252785821286400.mp4,8
