media_id,tweet_id,handle,posted_at,tweet_url,content_type,genre_refs,like_count,retweet_count,engagement,notable_text,description
3_1928783608409395200,1928783612402393271,ICEgov,2025-05-31,https://x.com/ICEgov/status/1928783612402393271,infographic,,0,0,0,Number of law enforcement officers needed to arrest a criminal alien: UNCOOPERATIVE JURISDICTIONS 8 to 10 / COOPERATIVE JURISDICTIONS 2; ICE.gov/detainers,"A comparison-style infographic on a dark black asphalt or stone texture background, with a pair of metal handcuffs near the bottom center. The headline at top in white sans-serif (with 'law enforcement officers' in bold) reads: 'Number of law enforcement officers needed to arrest a criminal alien:'. Below are two columns separated by a vertical divider. The left column has a red banner labeled 'UNCOOPERATIVE JURISDICTIONS' with a large white figure '8 to 10' and caption: 'ICE needs more officers to help protect the public from unpredictable behavior by an at-large criminal attempting to evade justice.' The right column has a blue banner labeled 'COOPERATIVE JURISDICTIONS' with a large white figure '2' and caption: 'ICE can arrest a criminal alien with as few as two officers in a safe, controlled location, like a jail or court lockup area.' Bottom left shows the DHS seal and 'U.S. Immigration and Customs Enforcement' text; bottom right reads 'ICE.gov/detainers'."
3_1884603220858675200,1884603222075007441,ICEgov,2025-01-29,https://x.com/ICEgov/status/1884603222075007441,stylized mugshot card,,0,0,0,"ARRESTED AND PENDING REMOVAL; 1/27/2025 | Houston, Texas; Jose Guadalupe Garza; CRIME: Aggravated assault with deadly weapon; ICE; HOUSTON","An ICE card with the headline 'ARRESTED AND PENDING REMOVAL'. The full-bleed background is a high-contrast black-and-white close-up of a hand locked in steel handcuffs, palm open, with the cuff and chain on the right side. A dark overlay covers the left column and top band. The headline is in bold pale-cyan serif capitals, with white subhead '1/27/2025 | Houston, Texas'. The subject's name 'Jose Guadalupe Garza' is in large bold white sans-serif, followed by 'CRIME:' and a bullet 'Aggravated assault with deadly weapon.' The white DHS/ICE seal and 'ICE' wordmark are in the lower-left corner; a diagonal red banner in the lower-right reads 'HOUSTON'."
3_1803815322585018368,1803815343820820700,DHSgov,2024-06-20,https://x.com/DHSgov/status/1803815343820820700,holiday/observance graphic,,0,0,0,"JUNE 20, 2024; World Refugee Day","Horizontal observance-day graphic with a pale-yellow background. Centered top text in grey sans-serif reads 'JUNE 20, 2024', below it in large blue serif italic-styled text 'World Refugee Day.' The lower center has a flat illustrated planet Earth (blue oceans, green continents showing North and South America) ringed by an arc of brown and tan footprint and shoe-print symbols around the globe. The white DHS (Department of Homeland Security) seal sits in the bottom-right corner."
3_1905983500274049024,1905983502090137657,ICEgov,2025-03-29,https://x.com/ICEgov/status/1905983502090137657,stylized arrest card,arrest card,0,0,0,"TdA ARREST; Gianfranco Augusto Barazarte-Morales; ASSAULT, WEAPON POSSESSION & DRUG DISTIRBUTION; Tren de Aragua","Tren de Aragua arrest card in ICE's template (square). A blue header bar reads 'TdA ARREST' in large gold serif caps. The center background is an in-custody photograph of a young man in a dark green hooded jacket against an institutional wall, looking at the camera. At left in bold white sans-serif is the name across four lines: 'Gianfranco Augusto Barazarte-Morales.' A red banner across the lower center lists charges in white caps: 'ASSAULT, WEAPON POSSESSION & DRUG DISTIRBUTION' (the word 'DISTIRBUTION' is spelled that way). A bottom blue footer bar shows the circular DHS seal with 'U.S. Immigration and Customs Enforcement' (white) at left and 'Tren de Aragua' in gold serif at right."
3_1983604903474819072,1983619260606980517,ICEgov,2025-10-29,https://x.com/ICEgov/status/1983619260606980517,statistic card,,0,0,0,"2,700 criminal alien arrests in New York State; U.S. Immigration and Customs Enforcement","Statistics card with a large black-and-white photographic portrait of a Black woman speaking into two microphones at a lectern; she wears a dark square-neck dress and a multi-strand pearl necklace (the tweet identifies New York Attorney General Letitia James). On the left, a semi-transparent navy panel holds a large gold serif numeral '2,700' over white serif text 'criminal alien arrests in New York State.' The bottom is a solid navy band with the circular DHS seal and the white text 'U.S. Immigration and Customs Enforcement.' The tweet states she wants to 'let them roam free.'"
3_1984243942934646784,1984243946055160124,ICEgov,2025-10-31,https://x.com/ICEgov/status/1984243946055160124,text graphic,internet 'NOPE' reaction-meme typography,0,0,0,"ICE; A 19-year-old Bangladeshi migrant reportedly died in ICE custody in El Paso, according to witnesses... This would be the first death recorded since the facility opened; Migrante de bangladesh de 19 anos habria muerto bajo custodia de ICE en El Paso, segun testigos; NOPE.","A card on a dark navy background. At the top is the white DHS seal and bold white serif 'ICE' wordmark. Below, in white serif text: 'A 19-year-old Bangladeshi migrant reportedly died in ICE custody in El Paso, according to witnesses. A migrant has reportedly died at the Fort Bliss detention center. This would be the first death recorded since the facility opened.' Centered is an embedded screenshot of a Univision 'noticias EL PASO' webpage with the Spanish headline 'Migrante de bangladesh de 19 anos habria muerto bajo custodia de ICE en El Paso, segun testigos' and subhead 'Presunta muerte de migrante en centro de detencion de Fort Bliss. Seria el primer fallecimiento registrado desde su apertura,' tagged 'NOTICIAS / INMIGRACION.' The bottom has a torn-newspaper texture strip over which is set a large bold navy word 'NOPE.' followed by a row of red chevron arrows pointing right."
3_1993092413980622848,1993092417273131364,ICEgov,2025-11-24,https://x.com/ICEgov/status/1993092417273131364,stylized booking-photo grid,,0,0,0,Worst of the Week; ice.gov/WoW; Sexual Assault; Child Abuse; Child Rape; Fentanyl Possession; Rape; Child Sexual Exploitation; ICE,"A 'Worst of the Week' graphic on a black textured background. Twelve booking-photo-style photographs of men are arranged in a grid (four across the top, single columns down the left and right of a central title, and four across the bottom). Each headshot has a gray caption bar beneath it: 'Sexual Assault,' 'Aggravated Assault,' 'Child Abuse,' 'Child Sexual Assault,' 'Child Rape,' 'Fentanyl Possession,' 'Cocaine Possession,' 'Rape,' 'Indecency w/ Child,' 'Aggravated Assault,' 'Firearm Possession,' 'Child Sexual Exploitation.' Centered is a white logo lockup reading 'Worst' with a red parallelogram banner 'of the' and 'Week.' At the bottom left is a red bar with white text 'ice.gov/WoW'; the bottom right shows the circular DHS seal and the 'ICE' wordmark."
3_1981828142617554944,1981828145599631680,ICEgov,2025-10-24,https://x.com/ICEgov/status/1981828145599631680,stylized mugshot card,Polaroid instant-photo aesthetic,0,0,0,DOMESTIC VIOLENCE; Worst of the Worst; San Diego; ICE,"A 'Worst of the Worst' card styled as a Polaroid instant photo taped to a dark brick wall. The white-framed Polaroid contains a booking/detainee photo of a man with short black hair, a mustache and a small soul-patch beard, wearing a dark jacket, seated in an office; on the white lower border of the Polaroid is handwritten-style black text 'DOMESTIC VIOLENCE.' Below the photo is bold white serif 'Worst' with a red parallelogram 'of the' and 'Worst,' a thin vertical divider, and the location 'San Diego' in white. At the bottom center are the DHS seal and the white 'ICE' wordmark."
3_1905254839614877696,1905254841649078779,ICEgov,2025-03-27,https://x.com/ICEgov/status/1905254841649078779,infographic,,0,0,0,PARTNER PROGRAMS; Jail Enforcement Model; Task Force Model; Warrant Service Officer; ICE.gov/287g,"A square dark-navy infographic card about ICE's three local and state law-enforcement partnership models under the 287(g) program. The background is a mottled dark blue textured field. At top, white serif text reads 'ICE local and state law enforcement' above a large white serif headline 'PARTNER PROGRAMS'. Down the left side are three rounded-rectangle thumbnail photos, each tinted a different color: the top image (red tint) shows cell bars with an officer; the middle image (blue tint) shows officers in tactical vests; the bottom image (grayscale) shows a hand writing with a pen on documents. To the right of each thumbnail is a bold white subhead and body text: 'Jail Enforcement Model - ID and process removable aliens you arrest with active or pending criminal charges.'; 'Task Force Model - Allows your officers to enforce limited immigration authority in certain situations.'; 'Warrant Service Officer - Serve and carry out administrative warrants against illegal aliens.' Bottom-left reads 'ICE.gov/287g' in white; bottom-right shows the DHS seal and the wordmark 'U.S. Immigration and Customs Enforcement'."
3_1970820875608797184,1970820878486090115,ICEgov,2025-09-24,https://x.com/ICEgov/status/1970820878486090115,slogan graphic,,0,0,0,IT'S TIME TO GET RIGHT WITH THE LAW; ICE.gov/IMAGE,"Portrait-format slogan graphic over a color photograph of a commercial restaurant kitchen. The photo shows a woman in a gray cap, white T-shirt, and plastic apron at a stainless-steel range, holding a frying pan with food; a second worker in a cap and apron stands at right with stacked dishes, among steel pots, burner knobs, and steam. Overlaid at upper left in a distressed stencil typeface is 'IT'S TIME TO' (white), 'GET RIGHT' (yellow), 'WITH THE' (white), 'LAW' (large yellow). Bottom-left in white is the URL 'ICE.gov/IMAGE'; bottom-right shows the round DHS seal and the 'ICE' wordmark."
